title,Level,id,subject
To Build A Fire and Other Stories - To Build A Fire (Text),Upper Secondary,c167ba4950ff27d10e932d6e4b233748,Literature
African Storybooks - The Moon and the Cap,Early Education | Lower Primary,c1b0d25e99e8f994514c522067132f29,Literature
African Storybooks - This Is Me,Early Education,c1b0d25e99e8f994514c5220672694f4,Literature
African Storybooks - Tjenga and the Eland Man,Upper Primary,c1b0d25e99e8f994514c5220672a5201,Learning
Humanitarian Emergencies - Lesson Plan (Grades 9-12),Lower Secondary | Upper Secondary,c1b0d25e99e8f994514c5220672ba131,Human Development
African Storybooks - Too Small,Early Education,c1b0d25e99e8f994514c5220672c4b24,Literature
African Storybooks - Why Frog Is So Ugly,Lower Primary,c1b0d25e99e8f994514c5220674a37bd,Literature
"Natural Diseases, Armed Conflict, and Public Health",Professional,c1b0d25e99e8f994514c522067b95079,Human Development
Anna Karenina,Undergraduate,c1b0d25e99e8f994514c522067bfaaf4,Literature
Mohammed the Prophet of Islam,Upper Secondary,c1b0d25e99e8f994514c522067eefdb9,Religion
Pride and Prejudice,Upper Secondary,c1b0d25e99e8f994514c522067f9f269,Literature
Ramayana,Upper Secondary,c1b0d25e99e8f994514c522067fe7ec0,Literature
عارفة يا امي,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba01b763,Languages
بنی الاسلام علی خمس,Lower Secondary,c216ff777e5bee6d2bfa9ee3ba01c0a6,Religion
فراولة وصديقاتها / أميرة الربيع,Lower Primary | Upper Primary | Lower Secondary,c216ff777e5bee6d2bfa9ee3ba01c525,Religion
افراد الاسرة,Early Education | Lower Primary | Upper Primary,c216ff777e5bee6d2bfa9ee3ba01d471,Learning
هيلا يا رمانه مصطفى العزاوي طيور الجنة,Lower Primary | Upper Primary | Lower Secondary,c216ff777e5bee6d2bfa9ee3ba01e25d,Learning
رمضان الكريم,Lower Primary | Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba01f012,Religion
هلا بك يا هلا بك انشاد أسامة السلمان,Lower Primary | Upper Primary | Lower Secondary,c216ff777e5bee6d2bfa9ee3ba01fbe3,Learning
فيديو نشيد مودتي و ابرهيم السعيد,Upper Primary | Lower Secondary,c216ff777e5bee6d2bfa9ee3ba020904,Languages
فيديو الأبجدية العربية,Early Education | Lower Primary,c216ff777e5bee6d2bfa9ee3ba02101f,Languages
بدء برنامج تمارين رياضية,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba0352a2,Health and Medicine
دليل الاغذية الكندي,Upper Primary | Lower Secondary,c216ff777e5bee6d2bfa9ee3ba035fa6,Food and Nutrition
مقدمة الى التطور والانتقاء الطبيعي,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06ab2e,Science
التصميم الذكي والتطور,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06be7e,Science
الانتقاء الطبيعي وفراشة البوم,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06c163,Science
DNA الحمض النووي,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06c8f0,Science
توضيح التطور,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06ccf3,Science
التنوع بين أنوع الكائنات,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06d3f5,Science
الانتشار والخاصية الاسموزية,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06dfa5,Science
اجزاء الخلية,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06ebdb,Science
الكروموسوم والكروماتين والكروماتيد,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06ecc5,Science
التكاثر الجنسي والانقسام المتساوي والمنصف,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06f9a2,Science
الانقسام المتساوي,Upper Primary,c216ff777e5bee6d2bfa9ee3ba06fc53,Science
الانقسام المنصف,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07091f,Science
الخلايا الجذعية الجنينية,Upper Primary,c216ff777e5bee6d2bfa9ee3ba070e94,Science
السرطان,Upper Primary,c216ff777e5bee6d2bfa9ee3ba0713df,Science
مقدمة إلى الوراثة,Upper Primary,c216ff777e5bee6d2bfa9ee3ba071f2f,Science
مربع بونت,Upper Primary,c216ff777e5bee6d2bfa9ee3ba072b0c,Science
SNPs علم الجينات جزء 2 ماهو,Upper Primary,c216ff777e5bee6d2bfa9ee3ba0746a3,Science
علم الجينات الجزء الأول: ما هو الجين ؟,Upper Primary,c216ff777e5bee6d2bfa9ee3ba074dc0,Science
معادلة هاردي واينبيرغ,Upper Primary,c216ff777e5bee6d2bfa9ee3ba074e48,Science
تحديد الجنس,Upper Primary,c216ff777e5bee6d2bfa9ee3ba075af5,Science
علم الجينات جزء 3: من أين تأتي جيناتك ؟,Upper Primary,c216ff777e5bee6d2bfa9ee3ba075b16,Science
علم الجينات جزء 4: ما هي الأنماط الشكلية,Upper Primary,c216ff777e5bee6d2bfa9ee3ba076915,Science
تصنيف شجرة الحياة,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07746b,Science
أصناف الكائنات,Upper Primary,c216ff777e5bee6d2bfa9ee3ba077b0b,Science
توضيح: القردة,Upper Primary,c216ff777e5bee6d2bfa9ee3ba078256,Science
البكتيريا,Upper Primary,c216ff777e5bee6d2bfa9ee3ba078b08,Science
الفايروسات,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07926c,Science
تاريخ الإنسان: تمهيد,Upper Primary,c216ff777e5bee6d2bfa9ee3ba0798a8,Science
تاريخ الإنسان جزء 1,Upper Primary,c216ff777e5bee6d2bfa9ee3ba079bd2,Science
تاريخ الإنسان جزء 2,Upper Primary,c216ff777e5bee6d2bfa9ee3ba079c61,Science
تاريخ الانسان الجزء 3,Upper Primary,c216ff777e5bee6d2bfa9ee3ba079f95,Science
تاريخ الإنسان : النهاية,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07aaa4,Science
الأدنوسين ثلاثي الفوسفات ATP,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07b8a8,Science
مقدمة الى التنفس الخلوي,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07bb9c,Science
الاكسدة والاختزال مراجعة,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07c20f,Science
الاكسدة والاختزال في التنفس الخلوي,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07c2f2,Science
حلقة كربس,Upper Primary,c216ff777e5bee6d2bfa9ee3ba07c422,Science
سلسلة نقل الالكترون,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07d07e,Science
الفسفرة التأكسدية والاسموزية الكيميائية,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07d8c1,Science
التمثيل الضوئي,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07da4e,Science
تفاعلات الضوء 1,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07ddee,Science
التمثيل الضوئي: تفعالات الضوء,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07e226,Science
حلقة كالفن,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07ec25,Science
التنفس الضوئي,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07edfb,Science
c4 نبات الـ,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07f626,Science
CAM نباتات الـ,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba07fa43,Science
الجهاز التنفسي والرئتين,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba0802fb,Science
خلايا الدم الحمراء,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba0810be,Science
جهاز الدوران,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba081af0,Science
الهيموجلوبين,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba081cd9,Science
الخلية العصبية,Upper Primary | Lower Secondary | Upper Secondary,c216ff777e5bee6d2bfa9ee3ba08266a,Science
Community Action Kit,Professional,c278434f72fe0776e8f4826a78103111,Human Development
How to Teach ESL,Upper Primary,c278434f72fe0776e8f4826a783e9820,Languages
Falling Up,Lower Primary | Upper Primary,c29974fbc1feae94f1b148f268a7f63f,Literature
The Iliad 1 - How the War with Troy Began,Upper Primary,c2a29d82f87bdb580bf28013f719e464,Literature
The Iliad 2 - The Quarrel,Upper Primary,c2a29d82f87bdb580bf28013f71d79a1,Literature
The Iliad 3 - What Thetis Did for Her Son,Upper Primary,c2a29d82f87bdb580bf28013f722771a,Literature
The Iliad 4 - The Duel of Pais and Menelaus,Upper Primary,c2a29d82f87bdb580bf28013f73e7e67,Literature
The Iliad 5 - How the Oath Was Broken,Upper Primary,c2a29d82f87bdb580bf28013f742fe99,Literature
The Iliad 6 - The Great Deeds of Diomed,Upper Primary,c2a29d82f87bdb580bf28013f7499776,Literature
The Iliad 7 - Concerning Other Valiant Deeds,Upper Primary,c2a29d82f87bdb580bf28013f7532ae2,Literature
Gonorrhea,Professional,c2b5c7bd963d174acfd73fc62021f693,Health & Medicine
Depression,Professional,c2b5c7bd963d174acfd73fc6203d16e1,Health & Medicine
Evaluation at USAID,R | a | n | g | e,c2e3a55430dfa1172698f843010ce38f,S | O | C |   | ( | S | o | c | i | a | l |   | S | c | i | e | n | c | e | s | )
The Velveteen Rabbit Audio,Lower Secondary,c3370db3ffd92ff4de1fce217eac3595,Literature
Three Little Pigs Audio,Lower Secondary,c3370db3ffd92ff4de1fce217eb0ee40,Learning
Up Up Down Audio,Upper Primary,c3370db3ffd92ff4de1fce217eb39241,Learning
Vegetables Audio,Lower Secondary,c3370db3ffd92ff4de1fce217eb6874c,Learning
Wait and See Audio,Upper Primary,c3370db3ffd92ff4de1fce217ebfb98b,Learning
Wangari Maathai Audio,Lower Secondary,c3370db3ffd92ff4de1fce217ec36244,Learning
End Child Marriage report (fr),Professional,c34f61ddc15770660447b7413c30234d,Social Sciences
Women in Africa Political Participation report,Professional,c34f61ddc15770660447b7413c4d7f76,Social Sciences
Postpartum Hemorrhage- Low Resource Setting (Somali),Professional,c39962035d487aad32c9040a7fbcdc98,Health & Medicine
Understanding Your Body- How babies are made,Professional,c39962035d487aad32c9040a7fca0465,Health & Medicine
We Share Everything Audio,Upper Primary,c3b4ed2a80fe19ec997587b7d66cd09e,Learning
Windswept Audio,Lower Secondary,c3b4ed2a80fe19ec997587b7d671b193,Learning
Fighting South Africa Jobless Crisis Audio,Lower Secondary,c3b4ed2a80fe19ec997587b7d686fc1d,Learning
In South Africa Small Shops Fight For Survival Audio,Lower Secondary,c3b4ed2a80fe19ec997587b7d68a4fec,Learning
Add two digit numbers – Football Fun,Lower Primary,c47c17e001daf58b827d69c103168ea7,Math
Identifying fractions – Fraction Action,Lower Primary,c47c17e001daf58b827d69c10319b5eb,Math
Multiplying on a grid – Freeze!,Lower Primary,c47c17e001daf58b827d69c1031bf331,Math
Creating a bar graph – Gift for Daddy,Lower Primary,c47c17e001daf58b827d69c1031e6388,Math
Making simple bar graphs - Graph It,Lower Primary,c47c17e001daf58b827d69c1032048f9,Math
Identifying number sequence - In Between,Lower Primary,c47c17e001daf58b827d69c1032613e0,Math
Single digit multiplication problems - It All Multiplies,Lower Primary,c47c17e001daf58b827d69c10328d524,Math
Estimating and measuring with a ruler - Measure This,Lower Primary,c47c17e001daf58b827d69c1032da675,Math
Solving multiplication problems - More Juice,Lower Primary,c47c17e001daf58b827d69c1032fba59,Math
Identifying odd and even numbers – Odd ‘n Even Bubbles,Lower Primary,c47c17e001daf58b827d69c1033f31a6,Math
Identifying money values - Pairs of Pears,Lower Primary,c47c17e001daf58b827d69c10345056c,Math
Identifying and counting shapes - Ship Shapes,Lower Primary,c47c17e001daf58b827d69c10357995c,Math
Sequencing numbers - Starfish Surprise,Lower Primary,c47c17e001daf58b827d69c103a8ad9a,Math
Identifying missing facts - What's that Number?,Lower Primary,c47c17e001daf58b827d69c103b920b3,Math
Solving addition and subtraction problems with regrouping - Will Somebody Get the Door?,Lower Primary,c47c17e001daf58b827d69c103bd0229,Math
Weird or Just Different- Activities,Upper Primary | Lower Secondary,c4a3f43cc5e0bef05bb85367c34bff87,Languages | Learning
Weird or Just Different- Lesson Plan,Upper Primary | Lower Secondary,c4a3f43cc5e0bef05bb85367c34e4f5f,Languages | Learning
Weird or Just Different- Transcript,Upper Primary | Lower Secondary,c4a3f43cc5e0bef05bb85367c3514555,Languages | Learning
UN Resolution 53-243 Declaration and Programme of Action on a Culture of Peace,Professional,c576f10e457665a1fd08f6087eceb24b,Health & Medicine
UN Resolution 53-25 proclaiming International Decade for a Culture of Peace and Non-Violence for the Children of the World,Professional,c576f10e457665a1fd08f6087ed49c16,Health & Medicine
UNESCO Interregional Project for Culture of Peace and Non-Violence in Educational Institutions,Professional,c576f10e457665a1fd08f6087ed6a7a4,Health & Medicine
UNESCO Strategy for HIV-AIDS Prevention Education,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ed9f6ca,Health & Medicine
UNICEF HIV-AIDS Education-A Gender Pespective,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087edd14a5,Health & Medicine
Universal Declaration of Human Rights,Lower Primary | Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087edf680d,Health & Medicine | Human Development
Universal Precautions to Prevent the Transmission of HIV,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ee48831,Health & Medicine
Using a Tablet Pole to Determine the Correct Dose of Praziquantel,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ee5d1b3,Health & Medicine
Using Life Skills-based Education to Address Gender Issues in the context of HIV-AIDS,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ee935ee,Health & Medicine
Using Sport for Drug Abuse Prevention,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087eeb20d1,Health & Medicine
Using Sport to Prevent Substance Abuse by Youth,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087eee353f,Health & Medicine
Vitamin A Supplementation,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ef0b7c9,Food and Nutrition | Health & Medicine
Voluntary Counselling and Testing HIV-AIDS-Teaching Models,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ef371bc,Health & Medicine
Water and Sanitation-Checklist in Schools,Lower Primary | Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ef5a36a,Health & Medicine
What could you do-Care and Support for People with HIV-AIDS,Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c576f10e457665a1fd08f6087ef8a12a,Health & Medicine
Evaluating Helminth Control Interventions,Early Education | Lower Primary | Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c5970856310f35ffa6e4fc41f7179d11,Health & Medicine
Examples of Educational Strategies to Promote Environmental Health,Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c5970856310f35ffa6e4fc41f7537830,Health & Medicine
Facts about STIs,Lower Primary | Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c5970856310f35ffa6e4fc41f76e711b,Health & Medicine
Fostering Integrated and coordinated Health-Promoting School programmes,Early Education | Lower Primary | Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c5970856310f35ffa6e4fc41f7f2e117,Health & Medicine
Waayaha Cusub Concert Preview,Lower Secondary | Upper Secondary,c61f92e49990b0ddc53ea3ab6743dd95,Music
Caring for Crops & Animals During Drought,Professional,c65846581673863f9132f30766741de5,Agriculture
Anne Of Green Gables,Upper Primary,c74320178b153e78c64765a03674a053,Agriculture
Activity Book - Word Fun,Lower Primary,c74320178b153e78c64765a036cddc5d,Agriculture
Weed Identification III,Professional,c7465e46f1d612b970098ce6bd553805,Agriculture
Understanding Bovine Diarrhea,Professional,c7465e46f1d612b970098ce6bd8c5410,Agriculture
What is Rule of Law,Professional,c757efd861926b620c7a63c7d398968c,Social Sciences
Diagnosing intolerance and Describing Tolerance,Professional,c76b48b1e5df96397d17cca666173a11,Social Sciences
Drug Use Prevention Training Manual,Upper Primary | Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c76b48b1e5df96397d17cca66624d0db,Health & Medicine | Human Development
505_The Narcotic Drug Menace,Upper Primary,c7a1e51fca15ea338b5375a04fa95f2a,Health & Medicine
FAWE Research Series Vol 2 Full (French),Lower Secondary | Upper Secondary | Undergraduate | Graduate | Professional,c7f882b040d47f26224854224f479535,Human Development
How to Handle Rumors - Lesson 4,Upper Secondary,c82f812fbe87318c4ebe8ab487f6115f,Human Development
How to Handle Physical Bullying - Lesson 5,Upper Secondary,c82f812fbe87318c4ebe8ab487fa2b4d,Human Development
Getting Revenge - Lesson 6,Upper Secondary,c82f812fbe87318c4ebe8ab487fd0d28,Human Development
Somali Political Cartoonist Amin Amir ,All,c883353dbe405d1068fc829d7d07ad20,Human Development
African Storybooks - The Jungle School,Lower Primary,c900ed3efdc5e1964437da5c2102aa93,Literature
